nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
True Crime: New York City,True Crime,Microsoft Windows,2005,jeu de tir à la troisième personne,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
True Crime: New York City,True Crime,GameCube,2005,jeu d'action-aventure,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
"Volt, star malgré lui",,PlayStation 2,2008,jeu d'aventure,Disney Interactive Studios,Altron,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
True Crime: New York City,True Crime,Xbox,2005,monde ouvert,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
"Volt, star malgré lui",,PlayStation 2,2008,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,PlayStation 2,2009,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
Street Fighter IV,Street Fighter,borne d'arcade,2008,jeu vidéo de combat,Capcom,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Castlevania,Castlevania,PlayStation 2,2003,jeu d'action-aventure,Konami,Konami,,,Mature 17+,PEGI 12,,
Fuel (jeu vidéo),,PlayStation 3,2009,monde ouvert,Codemasters,Asobo Studio,,,Everyone,PEGI 7,,
Street Fighter IV,Street Fighter,Xbox 360,2008,jeu vidéo de combat,Valve Corporation,Dimps,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Street Fighter IV,Street Fighter,iOS,2008,jeu vidéo de combat,Capcom,Dimps,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Kingdom Hearts : 358/2 Days,Kingdom Hearts,Nintendo DS,2009,cross-over,Square Enix,Square Enix,,http://www.square-enix.co.jp/kingdom/days/,Everyone 10+,PEGI 12,,
Silent Hill: Homecoming,Silent Hill,Xbox 360,2008,Horreur psychologique,Konami,Double Helix Games,,http://www.konami.com/games/silent-hill:-homecoming,Mature 17+,PEGI 18,,
Race Driver: GRID,,PlayStation 3,2008,jeu vidéo de course,Codemasters,Codemasters,,http://www.racedrivergrid.com/,Everyone,PEGI 7,,
True Crime: New York City,True Crime,PlayStation 2,2005,jeu de tir à la troisième personne,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
Street Fighter IV,Street Fighter,Xbox 360,2008,jeu vidéo de combat,Valve Corporation,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Street Fighter IV,Street Fighter,ordinateur personnel,2008,jeu vidéo de combat,Capcom,Dimps,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Street Fighter IV,Street Fighter,iOS,2008,jeu vidéo de combat,Capcom,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Toki Tori,,Microsoft Windows,2001,jeu vidéo de réflexion,Capcom,Two Tribes B.V.,,http://www.tokitori.com,,PEGI 3,,
Painkiller,,Xbox,2004,jeu de tir en vue subjective,DreamCatcher Interactive,People Can Fly,,,Mature 17+,PEGI 16,,
"Volt, star malgré lui",,Nintendo DS,2008,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Nintendo DS,2009,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
Street Fighter IV,Street Fighter,PlayStation 3,2008,jeu vidéo de combat,Valve Corporation,Dimps,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
"Volt, star malgré lui",,Microsoft Windows,2008,jeu d'aventure,Disney Interactive Studios,Altron,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Microsoft Windows,2008,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Microsoft Windows,2009,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
Race Driver: GRID,,Nintendo DS,2008,jeu vidéo de course,Codemasters,Codemasters,,http://www.racedrivergrid.com/,Everyone,PEGI 7,,
Street Fighter IV,Street Fighter,ordinateur personnel,2008,jeu vidéo de combat,Capcom,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
True Crime: New York City,True Crime,Microsoft Windows,2005,monde ouvert,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
Street Fighter IV,Street Fighter,PlayStation 3,2008,jeu vidéo de combat,Valve Corporation,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Fuel (jeu vidéo),,Microsoft Windows,2009,monde ouvert,Codemasters,Asobo Studio,,,Everyone,PEGI 7,,
Toki Tori,,Android,2001,jeu vidéo de réflexion,Capcom,Two Tribes B.V.,,http://www.tokitori.com,,PEGI 3,,
Vanguard: Saga of Heroes,,Microsoft Windows,2007,jeu de rôle en ligne massivement multijoueur,Daybreak Game Company,Daybreak Game Company,,http://www.vanguardthegame.com,,PEGI 12,,
Painkiller,,Microsoft Windows,2004,jeu de tir en vue subjective,DreamCatcher Interactive,People Can Fly,,,Mature 17+,PEGI 16,,
True Crime: New York City,True Crime,Xbox,2005,jeu d'action-aventure,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
Race Driver: GRID,,Xbox 360,2008,jeu vidéo de course,Codemasters,Codemasters,,http://www.racedrivergrid.com/,Everyone,PEGI 7,,
True Crime: New York City,True Crime,PlayStation 2,2005,monde ouvert,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
Street Fighter IV,Street Fighter,Xbox 360,2008,jeu vidéo de combat,Capcom,Dimps,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
Mario Smash Football,,GameCube,2005,jeu vidéo de sport,Nintendo,Next Level Games,,,Everyone,PEGI 3,,
Lock On,,Microsoft Windows,2003,simulateur de vol,Ubisoft,Eagle Dynamics,,http://lockon.co.uk,,PEGI 7,,
Toki Tori,,Wii,2001,jeu vidéo de réflexion,Capcom,Two Tribes B.V.,,http://www.tokitori.com,,PEGI 3,,
Sports Island,,Nintendo DS,2008,jeu vidéo de sport,Hudson Soft,Hudson Soft,,,Everyone,,,
"Volt, star malgré lui",,Xbox 360,2008,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Xbox 360,2009,jeu d'aventure,Disney Interactive Studios,Avalanche Software,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
Street Fighter IV,Street Fighter,Xbox 360,2008,jeu vidéo de combat,Capcom,Capcom,,http://www.streetfighter.com,Teen,PEGI 12,,5e3d17d8-0404-496c-ba6a-6b0407014fab
True Crime: New York City,True Crime,GameCube,2005,jeu de tir à la troisième personne,Activision,Luxoflux,,,Mature 17+,PEGI 18,,
"Volt, star malgré lui",,Wii,2008,jeu d'aventure,Disney Interactive Studios,Altron,,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
Defcon,,macOS,2006,stratégie en temps réel,Introversion Software,Introversion Software,,http://www.introversion.co.uk/defcon/,,PEGI 7,,
Braquage à l'italienne,,GameCube,2003,jeu vidéo de course,Eidos Interactive,Black Rock Studio,,,Teen,PEGI 3,,
Torneko no Daibōken 3: Fushigi no Dungeon,Donjon mystère,PlayStation 2,2002,Rogue-like,Enix (maison d'édition),Chunsoft,,,,,,
Donkey Kong Jungle Beat,Donkey Kong,Wii,2004,jeu de plates-formes,Nintendo,Nintendo Entertainment Analysis and Development,,http://www.nintendo.co.jp/ngc/gybj/,Everyone 10+,PEGI 3,,
Odin Sphere,,PlayStation 2,2007,action-RPG,Atlus,Vanillaware,,http://os.atlusnet.jp/,Teen,PEGI 12,,
Prinny 2: Dawn of Operation Panties,Q5102631,PlayStation Portable,2010,jeu de plates-formes,Nippon Ichi Software,Nippon Ichi Software,,http://prinny.jp/2/index.html,,,,
Bleach: The Blade of Fate,,Nintendo DS,2006,combat,Sega,Treasure,,,,,,
NHL 09,NHL,Microsoft Windows,2008,jeu vidéo de sport,EA Sports,EA Canada,,http://www.nhl09.com/,,,,
Shadowgrounds,Q7460728,Linux,2005,shoot 'em up,Linux Game Publishing,Frozenbyte,,,Mature 17+,,,
Kingdom Hearts : 358/2 Days,Kingdom Hearts,PlayStation 3,2009,action-RPG,Square Enix,Square Enix,,http://www.square-enix.co.jp/kingdom/days/,Everyone 10+,PEGI 12,,
WWE WrestleMania XIX,,GameCube,2003,jeu vidéo de sport,THQ,Yuke's Media Creation,,,,,,
SoulCalibur II,Soul,Xbox 360,2002,jeu vidéo de combat,Namco,Q20828788,,,Teen,PEGI 16,,
Les Chevaliers de Baphomet : les Gardiens du Temple de Salomon,Les Chevaliers de Baphomet (série),Microsoft Windows,2006,jeu d'aventure graphique,THQ,Revolution Software,,,,PEGI 12,,
Commander Keen,,Game Boy Color,2001,jeu de plates-formes,Activision,,,,,,,
NCAA Football 08,,Xbox,2007,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
Culdcept Second,,Dreamcast,2001,jeu vidéo de rôle,Media Factory,,,,,,,
Crazy Taxi: Catch a Ride,,Game Boy Advance,2003,jeu vidéo de course,THQ,Graphic State Games,,,,,,
Medieval Conquest,,Microsoft Windows,2004,stratégie en temps réel,2K Play,Cat Daddy Games,,,,,,
Age of Pirates: Caribbean Tales,,Microsoft Windows,2006,jeu vidéo de rôle,1C Company,Akella,,,Teen,PEGI 12,,
Cross Channel,,PlayStation 3,2003,eroge,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
Dancing Stage Mario Mix,Dance Dance Revolution,GameCube,2005,jeu vidéo musical,Nintendo,Konami,,,,,,
Æon Flux,,PlayStation 2,2005,jeu d'action-aventure,Majesco Entertainment,Terminal Reality,,,Teen,PEGI 16,,
Odin Sphere,,PlayStation 3,2007,action-RPG,Atlus,Vanillaware,,http://os.atlusnet.jp/,Teen,PEGI 12,,
SoulCalibur II,Soul,GameCube,2002,cross-over,Namco,Q20828788,,,Teen,PEGI 16,,
Makai Kingdom: Chronicles of the Sacred Tome,Q5102631,PlayStation 2,2005,tactical RPG,Koei,Nippon Ichi Software,,,,,,
Sonic Rivals 2,Sonic,PlayStation Portable,2007,jeu d'action,Sega,Backbone Entertainment,,,Everyone,PEGI 7,,
Zumba Fitness,,Xbox 360,2010,jeu vidéo musical,Majesco Entertainment,Q4351336,,,,,,
CivCity: Rome,Civilization,Microsoft Windows,2006,City-builder,2K Games,Firefly Studios,,http://www.2kgames.com/#/games/civcity-rome,Everyone,PEGI 12,,
WWE SmackDown vs. Raw 2009,WWE 2K,PlayStation Portable,2008,catch,THQ,Yuke's Media Creation,,http://2009.smackdownvsraw.com/,Teen,,,
Cross Channel,,PlayStation 3,2003,visual novel,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
SoulCalibur II,Soul,Xbox 360,2002,cross-over,Namco,Q20828788,,,Teen,PEGI 16,,
Zumba Fitness,,Wii,2010,jeu vidéo musical,Majesco Entertainment,Q4351336,,,,,,
Zumba Fitness,,PlayStation 3,2010,jeu vidéo musical,Majesco Entertainment,Q4351336,,,,,,
SoulCalibur II,Soul,Xbox,2002,jeu vidéo de combat,Namco,Q20828788,,,Teen,PEGI 16,,
Death Track: Resurrection,Deathtrack,PlayStation Portable,2008,jeu vidéo de course,1C Company,SkyFallen Entertainment,,,,,,
Braquage à l'italienne,,Xbox,2003,jeu vidéo de course,Eidos Interactive,Black Rock Studio,,,Teen,PEGI 3,,
SoulCalibur II,Soul,PlayStation 3,2002,jeu vidéo de combat,Namco,Q20828788,,,Teen,PEGI 16,,
German Truck Simulator,Q16971983,Microsoft Windows,2010,Q19683436,Excalibur Publishing,SCS Software,,http://www.germantrucksimulator.com,,PEGI 3,,
Drawn to Life,,Nintendo DS,2007,jeu d'action-aventure,Amérique du Nord,5th Cell,,,Everyone,PEGI 3,,
Medal of Honor: Heroes,Medal of Honor,PlayStation Portable,2006,jeu de tir en vue subjective,Electronic Arts,,,,Teen,PEGI 16,,
Saints Row 2,Saints Row,PlayStation 3,2008,jeu d'action-aventure,THQ,Volition,,https://www.saintsrow.com/jp,Mature 17+,PEGI 18,,
Torneko no Daibōken 3: Fushigi no Dungeon,Donjon mystère,Game Boy Advance,2002,jeu vidéo de rôle,Enix (maison d'édition),Chunsoft,,,,,,
Freelancer,,Microsoft Windows,2003,simulateur de vol spatial,Microsoft Studios,Digital Anvil,,http://www.microsoft.com/brasil/games/freelancer/default.asp,Teen,PEGI 12,,
Commander Keen,,Game Boy Color,2001,jeu vidéo à défilement horizontal,Activision,,,,,,,
Saints Row 2,Saints Row,Microsoft Windows,2008,monde ouvert,THQ,Volition,,https://www.saintsrow.com/jp,Mature 17+,PEGI 18,,
Death Track: Resurrection,Deathtrack,Xbox 360,2008,jeu vidéo de course,1C Company,SkyFallen Entertainment,,,,,,
Cross Channel,,PlayStation 2,2003,eroge,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
Alexander,,Microsoft Windows,2004,fiction historique,Ubisoft,GSC Game World,,,,,,
SoulCalibur II,Soul,Xbox,2002,cross-over,Namco,Q20828788,,,Teen,PEGI 16,,
X-Men Origins: Wolverine,,PlayStation Portable,2009,jeu d'action-aventure,Activision,Raven Software,,,Mature 17+,PEGI 16,,
Drawn to Life,,Nintendo DS,2007,jeu de plates-formes,Amérique du Nord,5th Cell,,,Everyone,PEGI 3,,
SoulCalibur II,Soul,PlayStation 3,2002,cross-over,Namco,Q20828788,,,Teen,PEGI 16,,
Braid,,macOS,2008,jeu de plates-formes,Microsoft Studios,Jonathan Blow,,http://braid-game.com,Everyone 10+,PEGI 12,,
Cross Channel,,PlayStation 2,2003,visual novel,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
Jade Cocoon 2,,PlayStation 2,2001,jeu vidéo de rôle,Ubisoft,Genki,,http://www.genki.co.jp/gkwp/product/2001/08/玉繭物語２-～滅びの蟲～/,,,,
Saints Row 2,Saints Row,PlayStation 3,2008,monde ouvert,THQ,Volition,,https://www.saintsrow.com/jp,Mature 17+,PEGI 18,,
NCAA Football 08,,PlayStation 2,2007,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
Auto Assault,,Microsoft Windows,2006,jeu de combat motorisé,NCsoft,NetDevil,,http://www.autoassault.com/,,,,
Massive Assault,Q6784790,macOS,2003,jeu de stratégie au tour par tour,Matrix Games,Wargaming.net,,http://www.massiveassault.com,,,,
Alexander,,Microsoft Windows,2004,stratégie en temps réel,Ubisoft,GSC Game World,,,,,,
Saints Row 2,Saints Row,Xbox 360,2008,jeu d'action-aventure,THQ,Volition,,https://www.saintsrow.com/jp,Mature 17+,PEGI 18,,
Massive Assault,Q6784790,Microsoft Windows,2003,jeu de stratégie au tour par tour,Matrix Games,Wargaming.net,,http://www.massiveassault.com,,,,
Cross Channel,,Microsoft Windows,2003,eroge,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
L'Âge de glace 2,,PlayStation 2,2006,jeu de plates-formes,Vivendi Games,Eurocom,,,Everyone 10+,PEGI 3,,
SoulCalibur II,Soul,PlayStation 2,2002,jeu vidéo de combat,Namco,Q20828788,,,Teen,PEGI 16,,
Braquage à l'italienne,,PlayStation 2,2003,jeu vidéo de course,Eidos Interactive,Black Rock Studio,,,Teen,PEGI 3,,
Torneko no Daibōken 3: Fushigi no Dungeon,Donjon mystère,Game Boy Advance,2002,Rogue-like,Enix (maison d'édition),Chunsoft,,,,,,
Order of War,,Microsoft Windows,2009,jeu de stratégie,Square Enix,Wargaming.net,,,Teen,PEGI 16,,
WWE SmackDown vs. Raw 2009,WWE 2K,Xbox 360,2008,catch,THQ,Yuke's Media Creation,,http://2009.smackdownvsraw.com/,Teen,,,
WWE WrestleMania X8,,GameCube,2002,jeu vidéo de sport,THQ,Yuke's Media Creation,,,,,,
Drawn to Life,,iOS,2007,jeu d'action-aventure,Amérique du Nord,5th Cell,,,Everyone,PEGI 3,,
Super Scribblenauts,,Nintendo DS,2010,jeu d'action-aventure,Warner Bros. Interactive Entertainment,5th Cell,,,,,,
WWE Crush Hour,,PlayStation 2,2003,jeu vidéo de combat,THQ,Q6665966,,,,,,
WWE Road to WrestleMania X8,,Game Boy Advance,2002,catch,THQ,Natsume,,,Everyone,,,
Cross Channel,,Microsoft Windows,2003,visual novel,Flying Shine,Flying Shine,,http://crosschannel-game.com/,,,,
Talkman,,PlayStation Portable,2005,traduction automatique,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,
Mario Kart: Super Circuit,Mario Kart,Game Boy Advance,2001,jeu vidéo de course,Nintendo,Intelligent Systems,,http://www.nintendo.co.jp/n08/amkj/index.html,Everyone,,,
Super Scribblenauts,,Nintendo DS,2010,jeu d'action-aventure,Amérique du Nord,5th Cell,,,,,,
Metroid: Zero Mission,Metroid,Game Boy Advance,2004,jeu d'action-aventure,Nintendo,Nintendo Research and Development 1,,,Everyone,PEGI 7,,8c66b72c-0e2b-4149-a75d-8565ed3090dc
Torneko no Daibōken 3: Fushigi no Dungeon,Donjon mystère,PlayStation 2,2002,jeu vidéo de rôle,Enix (maison d'édition),Chunsoft,,,,,,
Death Track: Resurrection,Deathtrack,Microsoft Windows,2008,jeu vidéo de course,1C Company,SkyFallen Entertainment,,,,,,
Garfield : À la recherche de Pooky,,Game Boy Advance,2005,jeu d'action,The Game Factory,,,,,,,
Forbidden Siren,Forbidden Siren,PlayStation 2,2003,Horreur psychologique,Sony Interactive Entertainment,Project Siren,,http://www.jp.playstation.com/scej/title/siren/1/,Mature 17+,PEGI 16,,
WWE Crush Hour,,PlayStation 2,2003,jeu de combat motorisé,THQ,Q6665966,,,,,,
Braid,,PlayStation Portable,2008,jeu de plates-formes,Microsoft Studios,Jonathan Blow,,http://braid-game.com,Everyone 10+,PEGI 12,,
Tenchu: Fatal Shadows,Tenchu,PlayStation 2,2004,jeu d'infiltration,Sega,From Software,,http://tenchu.wikia.com/,,,,
"Desperate Housewives, le jeu",,Microsoft Windows,2006,simulation de vie,Disney Interactive Studios,Liquid Entertainment,,,,,,
Age of Pirates: Caribbean Tales,,Microsoft Windows,2006,monde ouvert,1C Company,Akella,,,Teen,PEGI 12,,
WWE SmackDown vs. Raw 2009,WWE 2K,Nintendo DS,2008,catch,THQ,Yuke's Media Creation,,http://2009.smackdownvsraw.com/,Teen,,,
Super Scribblenauts,,Nintendo DS,2010,jeu vidéo de réflexion,Warner Bros. Interactive Entertainment,5th Cell,,,,,,
SoulCalibur II,Soul,PlayStation 2,2002,cross-over,Namco,Q20828788,,,Teen,PEGI 16,,
Saints Row 2,Saints Row,Xbox 360,2008,monde ouvert,THQ,Volition,,https://www.saintsrow.com/jp,Mature 17+,PEGI 18,,
WWF Road to WrestleMania,,Game Boy,2001,catch,THQ,Natsume,,,Everyone,,,
WWF Road to WrestleMania,,Game Boy Advance,2001,catch,THQ,Natsume,,,Everyone,,,
Super Scribblenauts,,Nintendo DS,2010,jeu vidéo de réflexion,Amérique du Nord,5th Cell,,,,,,
Dancing Stage Mario Mix,Dance Dance Revolution,GameCube,2005,Exergaming,Nintendo,Konami,,,,,,
Drawn to Life,,iOS,2007,jeu de plates-formes,Amérique du Nord,5th Cell,,,Everyone,PEGI 3,,
Shadowgrounds,Q7460728,Microsoft Windows,2005,shoot 'em up,Linux Game Publishing,Frozenbyte,,,Mature 17+,,,
NCAA Football 08,,Xbox 360,2007,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
NCAA Football 08,,PlayStation 3,2007,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
SoulCalibur II,Soul,GameCube,2002,jeu vidéo de combat,Namco,Q20828788,,,Teen,PEGI 16,,
King Kong,,PlayStation Portable,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
King Kong,,Microsoft Windows,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
Conflict: Vietnam,Q5160161,Microsoft Windows,2004,jeu de tir à la troisième personne,SCi Entertainment,Pivotal Games,,,,,,
N+,,Nintendo DS,2008,jeu de plates-formes,Q1925056,Q7540260,,,,,,
50 Cent : Blood on the Sand,,Xbox 360,2009,jeu de tir à la troisième personne,THQ,Swordfish Studios,,,Mature 17+,,,
King Kong,,Game Boy Advance,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
N+,,PlayStation Portable,2008,jeu de plates-formes,Q1925056,Q7540260,,,,,,
Tatsunoko vs. Capcom: Cross Generation of Heroes,,Wii,2008,cross-over,Capcom,Eighting,,http://tatsunoko.vscapcom.com,,,,
Tower Bloxx,,iOS,2005,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,iOS,2007,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,Android,2005,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,Android,2007,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
LostWinds,,iOS,2008,jeu d'aventure,Frontier Developments,Frontier Developments,,http://lostwinds.frontier.co.uk,,,,
Chibi-Robo!,Q20199237,Wii,2006,jeu de plates-formes,Bandai,Skip Ltd.,,http://www.nintendo.co.jp/ngc/ggtj/,Everyone 10+,PEGI 7,,
King Kong,,Nintendo DS,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
LostWinds,,iOS,2008,jeu de plates-formes,Frontier Developments,Frontier Developments,,http://lostwinds.frontier.co.uk,,,,
Castlevania Judgment,Castlevania,Wii,2008,jeu vidéo de combat,Konami,Konami,,,Teen,,,
Ace Combat: Distant Thunder,Ace Combat (série),PlayStation 2,2001,jeu d'action,Namco,Namco,,http://www.acecombat04.com/,Everyone,,,
Majesty 2: The Fantasy Kingdom Sim,série Majesty,macOS,2009,stratégie en temps réel,1C Company,1C Company,,http://majesty2.ru/,,,,
Majesty 2: The Fantasy Kingdom Sim,série Majesty,Microsoft Windows,2009,stratégie en temps réel,1C Company,1C Company,,http://majesty2.ru/,,,,
LostWinds,,iOS,2008,jeu d'aventure,Frontier Developments,Frontier Developments,,https://www.lostwindsgame.com/,,,,
50 Cent : Blood on the Sand,,PlayStation 3,2009,jeu de tir à la troisième personne,THQ,Swordfish Studios,,,Mature 17+,,,
Ace Golf,,GameCube,2002,jeu vidéo de sport,Eidos Interactive,Telenet Japan,,,,,,
Crystal Defenders,,iOS,2008,jeu de stratégie au tour par tour,Square Enix,Square Enix,,http://www.square-enix.co.jp/mobile/ff/cg/,Everyone,PEGI 7,,
LostWinds,,iOS,2008,jeu de plates-formes,Frontier Developments,Frontier Developments,,https://www.lostwindsgame.com/,,,,
Chibi-Robo!,Q20199237,Wii,2006,jeu d'aventure,Bandai,Skip Ltd.,,http://www.nintendo.co.jp/ngc/ggtj/,Everyone 10+,PEGI 7,,
King Kong,,Xbox 360,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
Conflict: Vietnam,Q5160161,PlayStation 2,2004,jeu de tir à la troisième personne,SCi Entertainment,Pivotal Games,,,,,,
N+,,Nintendo DS,2008,jeu d'action,Q1925056,Q7540260,,,,,,
Final Fantasy Crystal Chronicles: My Life as a King,Final Fantasy Crystal Chronicles,Wii,2008,City-builder,Nintendo,Square Enix,,http://www.square-enix.co.jp/littleking/,Everyone,PEGI 7,,
N+,,PlayStation Portable,2008,jeu d'action,Q1925056,Q7540260,,,,,,
Tatsunoko vs. Capcom: Cross Generation of Heroes,,Wii,2008,jeu vidéo de combat,Capcom,Eighting,,http://tatsunoko.vscapcom.com,,,,
Ace Combat: Distant Thunder,Ace Combat (série),PlayStation 2,2001,jeu vidéo de simulation,Sony Interactive Entertainment,Namco,,http://www.acecombat04.com/,Everyone,,,
Aces of the Galaxy,,Microsoft Windows,2008,shoot 'em up,Sierra Entertainment,Artech Digital Entertainment,,,,,,
King Kong,,Xbox,2005,jeu d'action-aventure,Ubisoft,Ubisoft Milan,,http://www.kingkonggame.com/uk/,Teen,PEGI 12,,
Grand Prix 4,Q14033004,Microsoft Windows,2002,Sim racing,Infogrames,MicroProse,,,Everyone,PEGI 12,,
Peggle,,PlayStation Portable,2007,jeu vidéo de réflexion,Valve Corporation,PopCap Games,,http://www.popcap.com/games/peggle/,Everyone,PEGI 3,,
God Hand,,PlayStation 2,2006,jeu d'action,Capcom,Clover Studio,,http://www.capcom.co.jp/godhand/main.html,Mature 17+,PEGI 16,,
Castlevania: The Dracula X Chronicles,,PlayStation Portable,2007,jeu d'action,Konami,,,,Teen,PEGI 12,,
Castlevania,Castlevania,Game Boy Advance,2001,jeu d'action-aventure,Konami,Konami,,,Teen,,,f5441561-80f7-44de-b4fe-e1e0dafb43af
Ninja Gaiden II,Ninja Gaiden,Xbox 360,2008,hack and slash,Microsoft,Team Ninja,,,Mature 17+,PEGI 18,,
Tower Bloxx,,Windows Phone,2005,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,Windows Phone,2007,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,Microsoft Windows,2005,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
Tower Bloxx,,Microsoft Windows,2007,jeu vidéo de réflexion,Digital Chocolate,Digital Chocolate,,,,,,
LostWinds,,Wii,2008,jeu d'aventure,Frontier Developments,Frontier Developments,,http://lostwinds.frontier.co.uk,,,,
God Hand,,PlayStation 3,2006,jeu d'action,Capcom,Clover Studio,,http://www.capcom.co.jp/godhand/main.html,Mature 17+,PEGI 16,,
Metroid Prime Pinball,Metroid,Nintendo DS,2005,flipper,Nintendo,Fuse Games,,http://www.nintendo.co.jp/ds/ap2j/index.html,,,,fd0e4f8e-705f-4de4-803f-8ec885d7759d
Crystal Defenders,,PlayStation Portable,2008,jeu de stratégie au tour par tour,Square Enix,Square Enix,,http://www.square-enix.co.jp/mobile/ff/cg/,Everyone,PEGI 7,,
LostWinds,,Wii,2008,jeu de plates-formes,Frontier Developments,Frontier Developments,,http://lostwinds.frontier.co.uk,,,,
Castlevania Judgment,Castlevania,Wii,2008,cross-over,Konami,Konami,,,Teen,,,
Ace Combat: Distant Thunder,Ace Combat (série),PlayStation 2,2001,jeu d'action,Sony Interactive Entertainment,Namco,,http://www.acecombat04.com/,Everyone,,,
Crystal Defenders,,Android,2008,jeu de stratégie au tour par tour,Square Enix,Square Enix,,http://www.square-enix.co.jp/mobile/ff/cg/,Everyone,PEGI 7,,
LostWinds,,Wii,2008,jeu d'aventure,Frontier Developments,Frontier Developments,,https://www.lostwindsgame.com/,,,,
Conflict: Vietnam,Q5160161,Xbox,2004,jeu de tir à la troisième personne,SCi Entertainment,Pivotal Games,,,,,,
LostWinds,,Wii,2008,jeu de plates-formes,Frontier Developments,Frontier Developments,,https://www.lostwindsgame.com/,,,,
