nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
Donkey Kong Country: Tropical Freeze,Donkey Kong Country,Nintendo Switch,2014,jeu de plates-formes,Nintendo,Retro Studios,,https://donkeykong.nintendo.com/tropical-freeze/,Everyone,PEGI 3,,
Batman: Arkham Origins,Q13415681,Microsoft Windows,2013,beat them all,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,http://batmanarkhamorigins.com,Teen,PEGI 16,,
The Legend of Zelda: A Link Between Worlds,The Legend of Zelda,Nintendo 3DS,2013,jeu d'action-aventure,Nintendo,Nintendo Entertainment Analysis and Development,,http://www.nintendo.fr/Jeux/Nintendo-3DS/The-Legend-of-Zelda-A-Link-Between-Worlds-765381.html,Everyone,PEGI 7,,faf859e9-a58e-4ed8-83da-3fffc0c12422
Batman: Arkham Origins,Q13415681,Wii U,2013,monde ouvert,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,http://batmanarkhamorigins.com,Teen,PEGI 16,,
Q11492041,,PlayStation Vita,2011,visual novel,Alchemist,Q11189680,,http://products.alchemist-net.co.jp/products/zerokiro/,,,,
Q11492041,,PlayStation Vita,2013,visual novel,Alchemist,Q11189680,,http://products.alchemist-net.co.jp/products/zerokiro/,,,,
Q11492041,,PlayStation Vita,2014,visual novel,Alchemist,Q11189680,,http://products.alchemist-net.co.jp/products/zerokiro/,,,,
Final Exam,,PlayStation 3,2013,beat them all,Focus Home Interactive,Hydravision,,http://www.finalexam-thegame.com/,,,,
Angry Birds Star Wars II,Angry Birds,Windows Phone,2013,jeu vidéo de réflexion,LucasArts,Rovio Entertainment,,http://www.rovio.com/en/our-work/games/view/62/angry-birds-star-wars-ii,,,,
Q11492041,,Windows Vista,2011,visual novel,Kaga Create,Q11189680,,http://products.alchemist-net.co.jp/products/zerokiro/,,,,
Q11492041,,Windows Vista,2013,visual novel,Kaga Create,Q11189680,,http://products.alchemist-net.co.jp/products/zerokiro/,,,,
"Papers, Please",,iOS,2013,jeu vidéo indépendant,Q33326497,Q33326497,,http://papersplea.se/,,,,
Guilty Gear Xrd,Guilty Gear,PlayStation 4,2014,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
Guilty Gear Xrd,Guilty Gear,PlayStation 4,2015,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
"Papers, Please",,Linux,2013,jeu vidéo de simulation,Q33326497,Q33326497,,http://papersplea.se/,,,,
Grand Theft Auto: Online,Grand Theft Auto,PlayStation 3,2013,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Grand Theft Auto: Online,Grand Theft Auto,Xbox One,2013,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Broforce,,Linux,2015,shoot 'em up,Devolver Digital,Q28223113,http://commons.wikimedia.org/wiki/Special:FilePath/Broforce%20logo%20cropped.jpg,http://www.broforcegame.com,,,,
"Papers, Please",,PlayStation Vita,2013,jeu d'aventure,Q33326497,Q33326497,,http://papersplea.se/,,,,
ARMA Tactics,ARMA,macOS,2013,jeu vidéo de simulation,Bohemia Interactive,Bohemia Interactive,http://commons.wikimedia.org/wiki/Special:FilePath/ArmA%20Tactics%20Logo%20%28Transparent%29.png,,,,,
ARMA Tactics,ARMA,Microsoft Windows,2013,jeu vidéo de simulation,Bohemia Interactive,Bohemia Interactive,http://commons.wikimedia.org/wiki/Special:FilePath/ArmA%20Tactics%20Logo%20%28Transparent%29.png,,,,,
"Papers, Please",,iOS,2013,jeu d'aventure,Q33326497,Q33326497,,http://papersplea.se/,,,,
Guilty Gear Xrd,Guilty Gear,PlayStation 3,2014,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
Guilty Gear Xrd,Guilty Gear,PlayStation 3,2015,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
"Papers, Please",,macOS,2013,jeu vidéo indépendant,Q33326497,Q33326497,,http://papersplea.se/,,,,
ARMA Tactics,ARMA,Linux,2013,jeu vidéo de simulation,Bohemia Interactive,Bohemia Interactive,http://commons.wikimedia.org/wiki/Special:FilePath/ArmA%20Tactics%20Logo%20%28Transparent%29.png,,,,,
"Papers, Please",,Microsoft Windows,2013,jeu vidéo indépendant,Q33326497,Q33326497,,http://papersplea.se/,,,,
Grand Theft Auto: Online,Grand Theft Auto,PlayStation 3,2013,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Broforce,,PlayStation 4,2015,shoot 'em up,Devolver Digital,Q28223113,http://commons.wikimedia.org/wiki/Special:FilePath/Broforce%20logo%20cropped.jpg,http://www.broforcegame.com,,,,
Grand Theft Auto: Online,Grand Theft Auto,Xbox 360,2013,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Grand Theft Auto: Online,Grand Theft Auto,Xbox One,2013,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Sacred Citadel,Q4048937,Microsoft Windows,2013,jeu d'action,Deep Silver,SouthEnd interactive,,http://www.sacred-world.com/,,,,
"Papers, Please",,Linux,2013,jeu vidéo indépendant,Q33326497,Q33326497,,http://papersplea.se/,,,,
"Papers, Please",,PlayStation Vita,2013,jeu vidéo de simulation,Q33326497,Q33326497,,http://papersplea.se/,,,,
Tales of Symphonia Chronicles,Tales of,PlayStation 3,2013,jeu vidéo de rôle,Namco Bandai Games,Namco Bandai Games,,,,,,
"Papers, Please",,macOS,2013,jeu d'aventure,Q33326497,Q33326497,,http://papersplea.se/,,,,
"Papers, Please",,Microsoft Windows,2013,jeu d'aventure,Q33326497,Q33326497,,http://papersplea.se/,,,,
Grand Theft Auto: Online,Grand Theft Auto,Xbox 360,2013,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Hammerwatch,,Microsoft Windows,2013,hack and slash,Q33436982,Q33436982,,http://www.hammerwatch.com/,,,,
Broforce,,macOS,2015,shoot 'em up,Devolver Digital,Q28223113,http://commons.wikimedia.org/wiki/Special:FilePath/Broforce%20logo%20cropped.jpg,http://www.broforcegame.com,,,,
"Papers, Please",,iOS,2013,jeu vidéo de simulation,Q33326497,Q33326497,,http://papersplea.se/,,,,
Grand Theft Auto: Online,Grand Theft Auto,PlayStation 4,2013,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
Ashes Cricket 2013,,Microsoft Windows,2013,jeu vidéo de sport,505 Games,Q15070484,,http://www.ashescricket2013.com/,,,,
"Papers, Please",,Linux,2013,jeu d'aventure,Q33326497,Q33326497,,http://papersplea.se/,,,,
Broforce,,Microsoft Windows,2015,shoot 'em up,Devolver Digital,Q28223113,http://commons.wikimedia.org/wiki/Special:FilePath/Broforce%20logo%20cropped.jpg,http://www.broforcegame.com,,,,
Hammerwatch,,Linux,2013,hack and slash,Q33436982,Q33436982,,http://www.hammerwatch.com/,,,,
Guilty Gear Xrd,Guilty Gear,Microsoft Windows,2014,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
Guilty Gear Xrd,Guilty Gear,Microsoft Windows,2015,jeu vidéo de combat,Sega Sammy Holdings,arc System Works,,http://www.guiltygear.us/,,,,
Grand Theft Auto: Online,Grand Theft Auto,PlayStation 4,2013,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/V/fr_fr/GTAOnline,Mature 17+,PEGI 18,,
The Dark Eye: Memoria,,Microsoft Windows,2013,jeu d'aventure,Daedalic Entertainment,Daedalic Entertainment,,http://www.daedalic.de/en/game/Memoria,,,,
The Dark Eye: Memoria,,Microsoft Windows,2013,jeu d'aventure,Daedalic Entertainment,Daedalic Entertainment,,http://www.memoria-game.de,,,,
ARMA Tactics,ARMA,iOS,2013,jeu vidéo de simulation,Bohemia Interactive,Bohemia Interactive,http://commons.wikimedia.org/wiki/Special:FilePath/ArmA%20Tactics%20Logo%20%28Transparent%29.png,,,,,
"Papers, Please",,macOS,2013,jeu vidéo de simulation,Q33326497,Q33326497,,http://papersplea.se/,,,,
"Papers, Please",,Microsoft Windows,2013,jeu vidéo de simulation,Q33326497,Q33326497,,http://papersplea.se/,,,,
"Papers, Please",,PlayStation Vita,2013,jeu vidéo indépendant,Q33326497,Q33326497,,http://papersplea.se/,,,,
ARMA Tactics,ARMA,Nvidia Shield,2013,jeu vidéo de simulation,Bohemia Interactive,Bohemia Interactive,http://commons.wikimedia.org/wiki/Special:FilePath/ArmA%20Tactics%20Logo%20%28Transparent%29.png,,,,,
Wargame: AirLand Battle,,Microsoft Windows,2013,stratégie en temps réel,Focus Home Interactive,Eugen Systems,,http://www.wargame-ab.com/,Teen,PEGI 16,,
F1 2013 (jeu vidéo),jeu vidéo de Formule 1,Xbox 360,2013,jeu vidéo de course,Codemasters,Feral Interactive,,http://www.formula1-game.com/,Everyone,PEGI 3,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Nintendo DS,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Xbox 360,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
Etrian Odyssey Untold: The Millennium Girl,,Nintendo 3DS,2013,jeu vidéo de rôle,Nippon Ichi Software,Atlus,,,,,,
EA Sports UFC,,Xbox One,2014,jeu vidéo de combat,EA Sports,EA Canada,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Wii,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,PlayStation 3,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Wii U,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
Hellraid,,Microsoft Windows,2015,jeu d'action,Techland,Techland,,http://hellraid.com,,,,
Mad Max,,Microsoft Windows,2015,monde ouvert,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,Xbox 360,2015,jeu de tir à la troisième personne,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Hellraid,,Xbox One,2015,jeu d'action,Techland,Techland,,http://hellraid.com,,,,
Mad Max,,Xbox One,2015,monde ouvert,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,Microsoft Windows,2015,jeu de combat motorisé,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,PlayStation 4,2015,jeu de tir à la troisième personne,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Might & Magic X Legacy,Might and Magic,Microsoft Windows,2014,jeu vidéo de rôle,Ubisoft,Limbic Entertainment,,http://might-and-magic.ubi.com/mightandmagicx-legacy/en-GB/home/index.aspx,,PEGI 16,,
Total War: Shogun 2: Fall of the Samurai,Total War,macOS,2012,jeu de stratégie au tour par tour,Sega,Creative Assembly,,,Teen,PEGI 16,,
Mad Max,,Xbox One,2015,jeu de combat motorisé,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Miasmata,,Microsoft Windows,2012,jeu de survie,Devolver Digital,,http://commons.wikimedia.org/wiki/Special:FilePath/Miasmata%20logo.svg,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Xbox 360,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Wii,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,PlayStation 3,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
EA Sports UFC,,PlayStation 4,2014,jeu vidéo de combat,EA Sports,EA Canada,,,,,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Wii U,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
NBA 2K14,NBA 2K,Xbox 360,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Total War: Shogun 2: Fall of the Samurai,Total War,Microsoft Windows,2012,jeu de stratégie au tour par tour,Sega,Creative Assembly,,,Teen,PEGI 16,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Nintendo 3DS,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
Hellraid,,Xbox 360,2015,jeu d'action,Techland,Techland,,http://hellraid.com,,,,
NBA 2K14,NBA 2K,PlayStation 4,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Mad Max,,Xbox 360,2015,monde ouvert,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Hellraid,,PlayStation 4,2015,jeu d'action,Techland,Techland,,http://hellraid.com,,,,
Mad Max,,PlayStation 4,2015,monde ouvert,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,Xbox 360,2015,jeu de combat motorisé,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,PlayStation 4,2015,jeu de combat motorisé,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Pirates of Black Cove,,ordinateur personnel,2011,stratégie en temps réel,Paradox Interactive,Nitro Games,,http://www.blackcovegame.com,,,,
Atelier Escha & Logy: Alchemists of the Dusk Sky,Q857825,PlayStation Vita,2013,jeu vidéo de rôle,Tecmo Koei Holdings,Gust,,,,,,
Dragon Ball Z: Battle of Z,,Xbox 360,2014,jeu vidéo de combat,Namco Bandai Holdings,Artdink,,,,PEGI 12,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Nintendo 3DS,2013,jeu d'action-aventure,Activision,Behaviour Interactive,,,,,,
Ratchet and Clank: Into the Nexus,Ratchet & Clank,PlayStation 3,2013,jeu de plates-formes,Sony Interactive Entertainment,Insomniac Games,,https://www.insomniacgames.com/games/ratchet-clank-into-the-nexus/,Everyone 10+,PEGI 7,,
F1 2013 (jeu vidéo),jeu vidéo de Formule 1,Microsoft Windows,2013,jeu vidéo de course,Codemasters,Feral Interactive,,http://www.formula1-game.com/,Everyone,PEGI 3,,
NBA 2K14,NBA 2K,PlayStation 3,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Mad Max,,Microsoft Windows,2015,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
EA Sports UFC,,iOS,2014,jeu vidéo de combat,EA Sports,EA Canada,,,,,,
EA Sports UFC,,Android,2014,jeu vidéo de combat,EA Sports,EA Canada,,,,,,
Mad Max,,Xbox One,2015,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Hellraid,,PlayStation 3,2015,jeu d'action,Techland,Techland,,http://hellraid.com,,,,
Atelier Escha & Logy: Alchemists of the Dusk Sky,Q857825,PlayStation 3,2013,jeu vidéo de rôle,Tecmo Koei Holdings,Gust,,,,,,
NBA 2K14,NBA 2K,Xbox One,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
F1 2013 (jeu vidéo),jeu vidéo de Formule 1,PlayStation 3,2013,jeu vidéo de course,Codemasters,Feral Interactive,,http://www.formula1-game.com/,Everyone,PEGI 3,,
Total War: Shogun 2: Fall of the Samurai,Total War,Linux,2012,jeu de stratégie au tour par tour,Sega,Creative Assembly,,,Teen,PEGI 16,,
SpongeBob SquarePants: Plankton's Robotic Revenge,Bob l'éponge,Nintendo DS,2013,jeu de tir à la troisième personne,Activision,Behaviour Interactive,,,,,,
NBA 2K14,NBA 2K,Microsoft Windows,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Miasmata,,Microsoft Windows,2012,jeu d'aventure,Devolver Digital,,http://commons.wikimedia.org/wiki/Special:FilePath/Miasmata%20logo.svg,,,,,
Miasmata,,Microsoft Windows,2012,monde ouvert,Devolver Digital,,http://commons.wikimedia.org/wiki/Special:FilePath/Miasmata%20logo.svg,,,,,
NBA 2K14,NBA 2K,iOS,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Dragon Ball Z: Battle of Z,,PlayStation 3,2014,jeu vidéo de combat,Namco Bandai Holdings,Artdink,,,,PEGI 12,,
Mad Max,,Xbox 360,2015,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Mad Max,,Microsoft Windows,2015,jeu de tir à la troisième personne,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Dragon Ball Z: Battle of Z,,PlayStation Vita,2014,jeu vidéo de combat,Namco Bandai Holdings,Artdink,,,,PEGI 12,,
Mad Max,,PlayStation 4,2015,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
EA Sports UFC,,Xbox 360,2014,jeu vidéo de combat,EA Sports,EA Canada,,,,,,
NBA 2K14,NBA 2K,Android,2013,jeu vidéo de sport,2K Sports,Visual Concepts,,,Everyone,PEGI 3,,
Mad Max,,Xbox One,2015,jeu de tir à la troisième personne,Warner Bros. Interactive Entertainment,Avalanche Studios,,http://www.madmaxgame.com,,,,
Luftrausers,,macOS,2014,shoot 'em up,Devolver Digital,Vlambeer,,http://luftrausers.com/,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir à la troisième personne,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Luftrausers,,Microsoft Windows,2014,shoot 'em up,Devolver Digital,Vlambeer,,http://luftrausers.com/,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir en vue subjective,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 4,2014,jeu de tir à la troisième personne,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 4,2014,jeu de tir en vue subjective,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox 360,2014,jeu de tir en vue subjective,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
The Last Tinker: City of Colors,,PlayStation 4,2014,jeu de plates-formes,Unity Technologies,Q28228091,,http://www.mimimi-productions.de/the-last-tinker/,,,,
Marlow Briggs and the Mask of Death,,Xbox 360,2013,jeu d'action-aventure,505 Games,ZootFly,,,,,,
Team Umizoomi & Dora's Fantastic Flight,,Nintendo DS,2012,éducation,2K Play,,,,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir à la troisième personne,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
This War of Mine,,Linux,2014,jeu d'action-aventure,11 bit studios,11 bit studios,,http://www.thiswarofmine.com,,,,08d02dfd-1f64-4364-9a0f-8946668a5807
Call of Duty 11,Call of Duty,Xbox 360,2014,jeu de tir à la troisième personne,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir à la troisième personne,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Luftrausers,,Linux,2014,shoot 'em up,Devolver Digital,Vlambeer,,http://luftrausers.com/,,,,
How to Survive,,Microsoft Windows,2013,survival horror,505 Games,,,,,,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir en vue subjective,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir à la troisième personne,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir en vue subjective,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Brigador,,macOS,2015,jeu de tactique en temps réel,Q33570510,Q33570408,,http://www.stellarjockeys.com/,,,,
Brigador,,macOS,2015,jeu de tactique en temps réel,Q33570510,Q33570510,,http://www.stellarjockeys.com/,,,,
Brigador,,Microsoft Windows,2015,jeu de tactique en temps réel,Q33570510,Q33570408,,http://www.stellarjockeys.com/,,,,
Brigador,,Microsoft Windows,2015,jeu de tactique en temps réel,Q33570510,Q33570510,,http://www.stellarjockeys.com/,,,,
How to Survive,,Microsoft Windows,2013,action-RPG,505 Games,,,,,,,
Super Monkey Ball: Banana Splitz,Super Monkey Ball,PlayStation Vita,2012,jeu de plates-formes,Sega,Marvelous Interactive,,http://www.sega.co.uk/Super-Monkey-Ball-Banana-Splitz.aspx/,,,,
Phineas and Ferb: Quest for Cool Stuff,Phinéas et Ferb,Wii U,2013,jeu de plates-formes,Majesco Entertainment,Behaviour Interactive,,http://www.questforcoolstuff.com/,,,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir à la troisième personne,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Hysteria Project 2,,iOS,2011,jeu d'aventure,Q7420737,Bulkypix,,http://www.bulkypix.com/game/hysteria-project-2/iphone,,,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir à la troisième personne,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir en vue subjective,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 4,2014,jeu de tir en vue subjective,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Brigador,,Linux,2015,jeu de tactique en temps réel,Q33570510,Q33570408,,http://www.stellarjockeys.com/,,,,
Brigador,,Linux,2015,jeu de tactique en temps réel,Q33570510,Q33570510,,http://www.stellarjockeys.com/,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir à la troisième personne,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Marlow Briggs and the Mask of Death,,Microsoft Windows,2013,jeu d'action-aventure,505 Games,ZootFly,,,,,,
Hotaru no Nikki,,PlayStation Vita,2014,jeu d'aventure,Nippon Ichi Software,Nippon Ichi Software,,http://nisamerica.com/games/htoL-the-firefly-diary/,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir en vue subjective,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 4,2014,jeu de tir à la troisième personne,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox 360,2014,jeu de tir à la troisième personne,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox 360,2014,jeu de tir en vue subjective,Activision,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
99 Levels to Hell,,macOS,2013,jeu vidéo de rôle,Q33461935,Q33461838,,http://99levelstohell.blogspot.dk/,,,,
99 Levels to Hell,,macOS,2013,jeu vidéo de rôle,Q33461935,Q33461935,,http://99levelstohell.blogspot.dk/,,,,
99 Levels to Hell,,Microsoft Windows,2013,jeu vidéo de rôle,Q33461935,Q33461838,,http://99levelstohell.blogspot.dk/,,,,
99 Levels to Hell,,Microsoft Windows,2013,jeu vidéo de rôle,Q33461935,Q33461935,,http://99levelstohell.blogspot.dk/,,,,
Scourge: Outbreak,,Microsoft Windows,2014,jeu de tir à la troisième personne,UFO Interactive Games,,,http://www.scourgeoutbreak.com,,,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir en vue subjective,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir en vue subjective,Sledgehammer Games,Sledgehammer Games,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox 360,2014,jeu de tir à la troisième personne,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir à la troisième personne,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,PlayStation 3,2014,jeu de tir en vue subjective,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir à la troisième personne,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
Luftrausers,,PlayStation 3,2014,shoot 'em up,Devolver Digital,Vlambeer,,http://luftrausers.com/,,,,
Tower of Guns,,Microsoft Windows,2014,jeu de tir en vue subjective,Q33246120,Q33246120,,http://www.towerofguns.com,,,,
Call of Duty 11,Call of Duty,Xbox One,2014,jeu de tir en vue subjective,Activision,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
How to Survive,,Xbox One,2013,survival horror,505 Games,,,,,,,
This War of Mine,,macOS,2014,jeu d'action-aventure,11 bit studios,11 bit studios,,http://www.thiswarofmine.com,,,,08d02dfd-1f64-4364-9a0f-8946668a5807
How to Survive,,PlayStation 4,2013,survival horror,505 Games,,,,,,,
Luftrausers,,PlayStation Vita,2014,shoot 'em up,Devolver Digital,Vlambeer,,http://luftrausers.com/,,,,
Tower of Guns,,ordinateur personnel,2014,jeu de tir en vue subjective,Q33246120,Q33246120,,http://www.towerofguns.com,,,,
How to Survive,,Xbox One,2013,action-RPG,505 Games,,,,,,,
How to Survive,,PlayStation 4,2013,action-RPG,505 Games,,,,,,,
Command: Modern Air Naval Operations,,Microsoft Windows,2013,stratégie en temps réel,Matrix Games,,,http://www.warfaresims.com/?page_id=1101,,,,
Chaos Reborn,,Microsoft Windows,2014,tactical RPG,Q30645414,Q30645414,,http://www.chaos-reborn.com/,,,,
Call of Duty 11,Call of Duty,Microsoft Windows,2014,jeu de tir en vue subjective,Sledgehammer Games,High Moon Studios,,http://www.callofduty.com/advancedwarfare,Mature 17+,PEGI 18,,
